"marriage_id","tree_id","husband_id","wife_id","start_date"
"130135","14","194481","194648","1152-02-09"
"130136","14","194483","194649","1132-06-13"
"130137","14","194488","194650","1148-07-27"
"130138","14","194492","194651","1161-02-25"
"130139","14","194493","194652","1184-06-10"
"130140","14","194495","194653","1124-08-19"
"130141","14","194496","194654","1185-03-19"
"130142","14","194498","194655","1157-03-21"
"130143","14","194499","194656","1154-08-04"
"130144","14","194503","194657","1133-03-22"
"130145","14","194505","194658","1149-08-08"
"130146","14","194506","194659","1132-02-25"
"130147","14","194507","194660","1140-02-21"
"130148","14","194515","194661","1143-02-11"
"130149","14","194518","194662","1194-07-02"
"130150","14","194520","194663","1153-01-26"
"130151","14","194524","194664","1126-09-28"
"130152","14","194527","194665","1149-05-25"
"130153","14","194528","194666","1150-02-28"
"130154","14","194529","194667","1163-11-05"
"130155","14","194531","194668","1165-08-14"
"130156","14","194532","194669","1140-03-19"
"130157","14","194544","194670","1135-11-27"
"130158","14","194545","194671","1119-11-06"
"130159","14","194546","194672","1138-09-04"
"130160","14","194547","194673","1123-02-26"
"130161","14","194549","194674","1162-12-28"
"130162","14","194550","194675","1111-07-30"
"130163","14","194551","194676","1177-01-25"
"130164","14","194552","194677","1144-05-29"
"130165","14","194553","194678","1132-10-06"
"130166","14","194556","194679","1145-04-29"
"130167","14","194557","194680","1138-09-25"
"130168","14","194563","194681","1153-06-13"
"130169","14","194564","194682","1149-10-21"
"130170","14","194683","194317","1150-12-08"
"130171","14","194684","194320","1172-03-01"
"130172","14","194685","194321","1138-06-23"
"130173","14","194686","194323","1180-01-10"
"130174","14","194687","194326","1167-04-07"
"130175","14","194688","194327","1199-06-07"
"130176","14","194689","194331","1187-01-26"
"130177","14","194690","194334","1181-12-15"
"130178","14","194691","194335","1117-08-14"
"130179","14","194692","194339","1149-04-15"
"130180","14","194693","194341","1184-06-28"
"130181","14","194694","194342","1209-09-10"
"130182","14","194695","194344","1187-12-19"
"130183","14","194696","194345","1184-01-12"
"130184","14","194697","194346","1151-12-27"
"130185","14","194698","194348","1146-01-09"
"130186","14","194699","194350","1153-12-07"
"130187","14","194700","194352","1122-06-03"
"130188","14","194701","194355","1177-03-19"
"130189","14","194702","194357","1136-06-30"
"130190","14","194703","194360","1141-10-09"
"130191","14","194704","194363","1118-05-16"
"130192","14","194705","194365","1133-01-21"
"130193","14","194706","194366","1192-01-31"
"130194","14","194707","194367","1172-04-24"
"130195","14","194708","194369","1120-08-24"
"130196","14","194709","194370","1163-04-27"
"130197","14","194710","194371","1182-10-02"
"130198","14","194711","194372","1185-12-06"
"130199","14","194712","194373","1146-02-20"
"130200","14","194713","194374","1202-05-22"
"130201","14","194714","194375","1167-08-07"
"130202","14","194715","194376","1149-10-13"
"130203","14","194716","194378","1173-01-01"
"130204","14","194717","194380","1167-10-08"
"130205","14","194718","194386","1196-11-08"
"130206","14","194719","194388","1171-04-20"
"130207","14","194720","194391","1180-01-10"
"130208","14","194721","194393","1152-02-11"
"130209","14","194722","194399","1184-06-13"
"130210","14","194723","194402","1169-04-07"
"130211","14","194724","194406","1123-07-05"
"130212","14","194725","194407","1134-05-31"
"130213","14","194726","194410","1095-03-22"
"130214","14","194727","194411","1118-06-11"
"130215","14","194728","194413","1136-07-16"
"130216","14","194729","194414","1141-01-11"
"130217","14","194730","194415","1151-06-11"
"130218","14","194731","194420","1143-08-15"
"130219","14","194732","194421","1127-01-05"
"130220","14","194733","194423","1129-06-27"
"130221","14","194734","194424","1134-05-08"
"130222","14","194735","194427","1119-09-20"
"130223","14","194736","194429","1120-08-03"
"130224","14","194737","194430","1111-12-19"
"130225","14","194738","194431","1126-07-31"
"130226","14","194739","194432","1115-05-10"
"130227","14","194740","194433","1115-11-18"
"130228","14","194741","194443","1159-08-13"
"130229","14","194742","194445","1146-12-30"
"130230","14","194743","194446","1168-12-20"
"130231","14","194744","194451","1147-08-22"
"130232","14","194745","194454","1173-06-03"
"130233","14","194746","194457","1196-04-15"
"130234","14","194747","194458","1167-06-30"
"130235","14","194748","194462","1137-03-29"
"130236","14","194749","194464","1165-04-28"
"130237","14","194750","194466","1141-10-13"
"130238","14","194751","194469","1137-11-21"
"130239","14","194752","194470","1126-10-10"
"130240","14","194753","194471","1133-05-22"
"130241","14","194754","194474","1163-11-24"
"130242","14","194755","194478","1173-07-19"
"130243","14","194756","194479","1158-03-18"
"130244","14","194757","194482","1142-08-30"
"130245","14","194758","194484","1173-02-01"
"130246","14","194759","194487","1142-12-26"
"130247","14","194760","194489","1159-01-02"
"130248","14","194761","194490","1176-06-03"
"130249","14","194762","194491","1145-01-07"
"130250","14","194763","194494","1152-09-21"
"130251","14","194764","194497","1179-05-24"
"130252","14","194765","194500","1159-03-16"
"130253","14","194766","194501","1182-11-26"
"130254","14","194767","194502","1161-01-13"
"130255","14","194768","194509","1140-05-13"
"130256","14","194769","194510","1125-02-01"
"130257","14","194770","194513","1157-08-25"
"130258","14","194771","194514","1157-12-20"
"130259","14","194772","194517","1152-08-08"
"130260","14","194773","194519","1170-03-22"
"130261","14","194774","194521","1177-01-23"
"130262","14","194775","194522","1156-06-23"
"130263","14","194776","194523","1160-07-05"
"130264","14","194777","194525","1156-07-09"
"130265","14","194778","194526","1177-12-22"
"130266","14","194779","194530","1177-08-27"
"130267","14","194780","194533","1151-10-25"
"130268","14","194781","194534","1150-10-17"
"130269","14","194782","194535","1126-09-17"
"130270","14","194783","194536","1177-05-13"
"130271","14","194784","194537","1139-09-05"
"130272","14","194785","194539","1151-02-23"
"130273","14","194786","194540","1127-02-27"
"130274","14","194787","194541","1184-06-09"
"130275","14","194788","194542","1139-12-01"
"130276","14","194789","194543","1141-02-18"
"130277","14","194790","194554","1157-04-04"
"130278","14","194791","194555","1117-01-05"
"130279","14","194792","194558","1131-07-12"
"130280","14","194793","194559","1157-06-22"
"130281","14","194794","194560","1140-01-04"
"130282","14","194795","194561","1149-02-11"
"130283","14","194796","194562","1177-12-29"
"130284","14","194797","194565","1174-11-11"
"130285","14","194798","194566","1130-05-31"
"130286","14","194799","194971","1202-03-10"
"130287","14","194801","194972","1166-09-11"
"130288","14","194805","194973","1155-11-12"
"130289","14","194809","194974","1177-08-10"
"130290","14","194810","194975","1152-10-12"
"130291","14","194813","194976","1191-05-17"
"130292","14","194814","194977","1204-07-15"
"130293","14","194815","194978","1198-11-06"
"130294","14","194816","194979","1211-01-27"
"130295","14","194819","194980","1226-09-22"
"130296","14","194820","194981","1168-04-08"
"130297","14","194821","194982","1180-08-26"
"130298","14","194823","194983","1177-04-13"
"130299","14","194824","194984","1171-05-17"
"130300","14","194826","194985","1175-12-15"
"130301","14","194827","194986","1174-10-12"
"130302","14","194831","194987","1197-10-25"
"130303","14","194832","194988","1206-07-02"
"130304","14","194836","194989","1177-06-24"
"130305","14","194837","194990","1171-09-28"
"130306","14","194838","194991","1203-04-20"
"130307","14","194839","194992","1210-04-13"
"130308","14","194842","194993","1176-08-31"
"130309","14","194845","194994","1215-02-25"
"130310","14","194847","194995","1187-11-18"
"130311","14","194849","194996","1170-01-25"
"130312","14","194850","194997","1166-03-13"
"130313","14","194851","194998","1188-02-09"
"130314","14","194852","194999","1145-07-07"
"130315","14","194856","195000","1210-10-29"
"130316","14","194857","195001","1217-09-12"
"130317","14","194862","195002","1193-02-14"
"130318","14","194867","195003","1182-06-14"
"130319","14","194872","195004","1185-02-13"
"130320","14","194873","195005","1173-05-25"
"130321","14","194878","195006","1168-07-24"
"130322","14","194879","195007","1170-07-22"
"130323","14","194881","195008","1195-10-31"
"130324","14","194882","195009","1202-05-11"
"130325","14","194883","195010","1202-07-27"
"130326","14","194884","195011","1176-10-20"
"130327","14","194885","195012","1217-09-25"
"130328","14","194887","195013","1169-07-28"
"130329","14","194893","195014","1220-12-07"
"130330","14","194896","195015","1254-10-03"
"130331","14","194897","195016","1200-08-15"
"130332","14","194898","195017","1176-06-13"
"130333","14","194899","195018","1171-12-05"
"130334","14","194906","195019","1209-02-06"
"130335","14","194910","195020","1175-02-11"
"130336","14","194911","195021","1163-05-23"
"130337","14","194912","195022","1142-11-11"
"130338","14","194913","195023","1167-07-01"
"130339","14","194914","195024","1200-09-02"
"130340","14","194915","195025","1186-01-23"
"130341","14","194918","195026","1236-07-13"
"130342","14","194921","195027","1192-10-26"
"130343","14","194934","195028","1150-05-06"
"130344","14","194935","195029","1200-10-18"
"130345","14","194938","195030","1154-10-15"
"130346","14","194940","195031","1187-01-12"
"130347","14","194943","195032","1196-06-23"
"130348","14","194944","195033","1222-10-04"
"130349","14","194945","195034","1211-06-13"
"130350","14","194946","195035","1213-04-06"
"130351","14","194947","195036","1189-11-22"
"130352","14","194953","195037","1177-03-19"
"130353","14","194956","195038","1170-03-16"
"130354","14","194961","195039","1136-08-16"
"130355","14","194962","195040","1167-05-10"
"130356","14","194963","195041","1159-12-09"
"130357","14","194966","195042","1156-11-15"
"130358","14","194969","195043","1175-03-12"
"130359","14","195044","194800","1168-12-14"
"130360","14","195045","194802","1225-06-30"
"130361","14","195046","194803","1195-06-16"
"130362","14","195047","194806","1149-12-21"
"130363","14","195048","194808","1197-10-03"
"130364","14","195049","194811","1213-04-04"
"130365","14","195050","194812","1167-08-13"
"130366","14","195051","194817","1174-03-28"
"130367","14","195052","194818","1201-01-27"
"130368","14","195053","194822","1197-03-02"
"130369","14","195054","194825","1146-08-31"
"130370","14","195055","194828","1185-11-24"
"130371","14","195056","194829","1171-08-26"
"130372","14","195057","194830","1172-08-15"
"130373","14","195058","194833","1216-02-27"
"130374","14","195059","194834","1212-09-08"
"130375","14","195060","194835","1225-05-09"
"130376","14","195061","194840","1209-02-27"
"130377","14","195062","194841","1186-05-17"
"130378","14","195063","194843","1194-08-05"
"130379","14","195064","194844","1204-05-27"
"130380","14","195065","194846","1220-10-18"
"130381","14","195066","194848","1206-06-14"
"130382","14","195067","194853","1162-10-08"
"130383","14","195068","194854","1177-09-14"
"130384","14","195069","194855","1179-11-01"
"130385","14","195070","194859","1182-12-09"
"130386","14","195071","194860","1118-03-26"
"130387","14","195072","194861","1153-05-09"
"130388","14","195073","194863","1208-08-10"
"130389","14","195074","194864","1160-11-08"
"130390","14","195075","194865","1177-07-13"
"130391","14","195076","194866","1177-02-18"
"130392","14","195077","194868","1166-08-07"
"130393","14","195078","194869","1140-04-15"
"130394","14","195079","194870","1192-04-15"
"130395","14","195080","194871","1166-07-13"
"130396","14","195081","194874","1197-12-29"
"130397","14","195082","194876","1159-10-13"
"130398","14","195083","194877","1185-06-11"
"130399","14","195084","194880","1135-02-17"
"130400","14","195085","194886","1174-12-28"
"130401","14","195086","194888","1170-08-03"
"130402","14","195087","194890","1218-09-18"
"130403","14","195088","194891","1234-04-13"
"130404","14","195089","194892","1181-01-10"
"130405","14","195090","194894","1229-06-15"
"130406","14","195091","194902","1175-10-29"
"130407","14","195092","194903","1173-07-26"
"130408","14","195093","194904","1156-01-10"
"130409","14","195094","194905","1191-03-24"
"130410","14","195095","194907","1187-10-16"
"130411","14","195096","194908","1170-06-22"
"130412","14","195097","194909","1159-03-16"
"130413","14","195098","194916","1171-11-10"
"130414","14","195099","194917","1204-07-25"
"130415","14","195100","194919","1203-05-07"
"130416","14","195101","194920","1207-07-22"
"130417","14","195102","194922","1245-08-13"
"130418","14","195103","194923","1206-11-14"
"130419","14","195104","194924","1188-11-25"
"130420","14","195105","194925","1165-04-17"
"130421","14","195106","194926","1173-02-20"
"130422","14","195107","194927","1187-07-27"
"130423","14","195108","194929","1165-02-06"
"130424","14","195109","194930","1210-11-30"
"130425","14","195110","194931","1192-02-18"
"130426","14","195111","194932","1190-03-03"
"130427","14","195112","194933","1147-03-31"
"130428","14","195113","194936","1205-01-13"
"130429","14","195114","194937","1164-10-06"
"130430","14","195115","194939","1211-12-05"
"130431","14","195116","194941","1185-03-13"
"130432","14","195117","194942","1190-05-14"
"130433","14","195118","194948","1171-05-27"
"130434","14","195119","194949","1127-03-29"
"130435","14","195120","194950","1182-05-22"
"130436","14","195121","194951","1184-05-07"
"130437","14","195122","194952","1193-01-07"
"130438","14","195123","194954","1162-09-19"
"130439","14","195124","194957","1199-12-06"
"130440","14","195125","194958","1164-03-29"
"130441","14","195126","194959","1175-06-19"
"130442","14","195127","194960","1163-08-23"
"130443","14","195128","194965","1167-10-11"
"130444","14","195129","194967","1210-05-05"
"130445","14","195130","194968","1228-05-24"
"130446","14","195131","194970","1184-02-20"
"130447","14","195137","195211","1238-03-17"
"130448","14","195139","195212","1262-01-17"
"130449","14","195142","195213","1232-12-06"
"130450","14","195143","195214","1196-05-11"
"130451","14","195146","195215","1207-11-29"
"130452","14","195147","195216","1227-08-21"
"130453","14","195149","195217","1237-01-08"
"130454","14","195153","195218","1242-06-29"
"130455","14","195156","195219","1223-05-19"
"130456","14","195158","195220","1217-05-15"
"130457","14","195160","195221","1193-11-26"
"130458","14","195161","195222","1183-02-05"
"130459","14","195162","195223","1230-10-02"
"130460","14","195163","195224","1171-08-12"
"130461","14","195164","195225","1210-04-22"
"130462","14","195167","195226","1195-06-03"
"130463","14","195168","195227","1227-05-30"
"130464","14","195171","195228","1232-10-11"
"130465","14","195172","195229","1225-02-20"
"130466","14","195177","195230","1194-07-22"
"130467","14","195178","195231","1230-12-21"
"130468","14","195179","195232","1221-11-03"
"130469","14","195180","195233","1237-11-16"
"130470","14","195183","195234","1228-10-29"
"130471","14","195186","195235","1226-08-23"
"130472","14","195190","195236","1196-05-11"
"130473","14","195196","195237","1236-03-11"
"130474","14","195197","195238","1249-02-25"
"130475","14","195198","195239","1221-04-09"
"130476","14","195199","195240","1207-06-17"
"130477","14","195200","195241","1249-07-30"
"130478","14","195201","195242","1266-01-20"
"130479","14","195202","195243","1181-03-29"
"130480","14","195204","195244","1232-02-13"
"130481","14","195205","195245","1202-06-08"
"130482","14","195207","195246","1195-05-22"
"130483","14","195247","195132","1250-01-23"
"130484","14","195248","195133","1242-10-30"
"130485","14","195249","195134","1236-06-11"
"130486","14","195250","195135","1254-09-20"
"130487","14","195251","195136","1252-04-24"
"130488","14","195252","195138","1203-07-19"
"130489","14","195253","195140","1235-04-29"
"130490","14","195254","195145","1233-12-09"
"130491","14","195255","195148","1237-08-12"
"130492","14","195256","195150","1195-01-23"
"130493","14","195257","195151","1221-11-01"
"130494","14","195258","195152","1244-01-24"
"130495","14","195259","195154","1187-10-30"
"130496","14","195260","195155","1198-11-25"
"130497","14","195261","195157","1189-01-02"
"130498","14","195262","195159","1222-09-03"
"130499","14","195263","195165","1239-05-21"
"130500","14","195264","195166","1213-03-28"
"130501","14","195265","195169","1225-02-09"
"130502","14","195266","195170","1229-01-26"
"130503","14","195267","195173","1243-11-21"
"130504","14","195268","195174","1183-01-26"
"130505","14","195269","195175","1230-12-15"
"130506","14","195270","195176","1215-07-29"
"130507","14","195271","195181","1263-01-14"
"130508","14","195272","195182","1271-06-02"
"130509","14","195273","195184","1188-01-25"
"130510","14","195274","195185","1197-08-19"
"130511","14","195275","195187","1178-04-07"
"130512","14","195276","195188","1243-05-30"
"130513","14","195277","195189","1196-08-07"
"130514","14","195278","195192","1207-01-29"
"130515","14","195279","195193","1220-09-19"
"130516","14","195280","195194","1249-01-25"
"130517","14","195281","195195","1208-11-03"
"130518","14","195282","195203","1220-12-26"
"130519","14","195283","195206","1236-09-22"
"130520","14","195284","195208","1175-04-26"
"130521","14","195285","195209","1240-07-09"
"130522","14","195286","195210","1166-04-26"
"130523","14","195291","195431","1252-06-09"
"130524","14","195292","195432","1285-08-26"
"130525","14","195293","195433","1249-01-01"
"130526","14","195294","195434","1252-09-20"
"130527","14","195295","195435","1257-07-15"
"130528","14","195297","195436","1255-03-11"
"130529","14","195299","195437","1253-07-13"
"130530","14","195301","195438","1234-09-11"
"130531","14","195304","195439","1236-02-12"
"130532","14","195307","195440","1260-06-03"
"130533","14","195308","195441","1235-07-10"
"130534","14","195312","195442","1264-03-18"
"130535","14","195317","195443","1270-03-05"
"130536","14","195323","195444","1257-02-27"
"130537","14","195324","195445","1246-11-20"
"130538","14","195327","195446","1214-07-18"
"130539","14","195328","195447","1225-02-17"
"130540","14","195330","195448","1255-04-04"
"130541","14","195333","195449","1264-12-05"
"130542","14","195338","195450","1252-11-30"
"130543","14","195342","195451","1246-06-10"
"130544","14","195352","195452","1250-03-25"
"130545","14","195353","195453","1236-08-17"
"130546","14","195355","195454","1241-02-21"
"130547","14","195358","195455","1226-10-18"
"130548","14","195359","195456","1235-02-22"
"130549","14","195361","195457","1270-12-25"
"130550","14","195362","195458","1237-02-25"
"130551","14","195363","195459","1219-12-20"
"130552","14","195366","195460","1233-09-26"
"130553","14","195367","195461","1237-06-15"
"130554","14","195368","195462","1239-11-09"
"130555","14","195370","195463","1263-06-09"
"130556","14","195372","195464","1217-10-03"
"130557","14","195374","195465","1222-12-06"
"130558","14","195376","195466","1220-08-29"
"130559","14","195379","195467","1266-01-07"
"130560","14","195380","195468","1254-05-18"
"130561","14","195381","195469","1262-05-16"
"130562","14","195382","195470","1279-10-05"
"130563","14","195384","195471","1284-03-15"
"130564","14","195385","195472","1259-05-09"
"130565","14","195386","195473","1246-01-06"
"130566","14","195387","195474","1251-06-26"
"130567","14","195391","195475","1237-01-06"
"130568","14","195395","195476","1229-12-09"
"130569","14","195397","195477","1249-07-18"
"130570","14","195400","195478","1295-01-16"
"130571","14","195403","195479","1263-08-31"
"130572","14","195405","195480","1242-01-20"
"130573","14","195406","195481","1268-07-13"
"130574","14","195409","195482","1300-12-23"
"130575","14","195410","195483","1293-11-04"
"130576","14","195411","195484","1259-07-16"
"130577","14","195413","195485","1265-12-10"
"130578","14","195415","195486","1214-06-17"
"130579","14","195417","195487","1253-09-14"
"130580","14","195418","195488","1225-09-14"
"130581","14","195422","195489","1321-01-01"
"130582","14","195425","195490","1266-08-03"
"130583","14","195426","195491","1295-09-06"
"130584","14","195427","195492","1237-08-02"
"130585","14","195493","195287","1286-07-16"
"130586","14","195494","195288","1274-04-25"
"130587","14","195495","195289","1256-11-11"
"130588","14","195496","195290","1260-12-03"
"130589","14","195497","195296","1254-12-19"
"130590","14","195498","195298","1282-10-22"
"130591","14","195499","195300","1245-10-19"
"130592","14","195500","195302","1234-06-29"
"130593","14","195501","195303","1203-07-12"
"130594","14","195502","195305","1222-05-07"
"130595","14","195503","195306","1260-09-29"
"130596","14","195504","195310","1248-01-12"
"130597","14","195505","195311","1242-11-18"
"130598","14","195506","195313","1244-01-08"
"130599","14","195507","195314","1237-12-09"
"130600","14","195508","195315","1272-10-10"
"130601","14","195509","195319","1263-11-03"
"130602","14","195510","195320","1294-09-05"
"130603","14","195511","195321","1247-07-26"
"130604","14","195512","195322","1253-04-13"
"130605","14","195513","195325","1290-11-21"
"130606","14","195514","195326","1235-12-05"
"130607","14","195515","195329","1264-10-02"
"130608","14","195516","195331","1242-11-09"
"130609","14","195517","195332","1212-01-17"
"130610","14","195518","195334","1249-04-12"
"130611","14","195519","195335","1275-04-30"
"130612","14","195520","195336","1228-08-05"
"130613","14","195521","195337","1194-04-20"
"130614","14","195522","195339","1224-11-28"
"130615","14","195523","195341","1198-08-27"
"130616","14","195524","195343","1239-07-14"
"130617","14","195525","195344","1270-01-09"
"130618","14","195526","195345","1268-09-25"
"130619","14","195527","195346","1257-05-02"
"130620","14","195528","195348","1214-10-09"
"130621","14","195529","195349","1229-09-06"
"130622","14","195530","195350","1213-10-10"
"130623","14","195531","195354","1217-07-09"
"130624","14","195532","195356","1247-03-26"
"130625","14","195533","195357","1243-02-25"
"130626","14","195534","195360","1258-01-07"
"130627","14","195535","195364","1237-11-28"
"130628","14","195536","195365","1269-04-20"
"130629","14","195537","195369","1261-10-07"
"130630","14","195538","195371","1230-10-31"
"130631","14","195539","195375","1255-11-09"
"130632","14","195540","195377","1236-11-29"
"130633","14","195541","195383","1261-09-03"
"130634","14","195542","195388","1271-01-19"
"130635","14","195543","195389","1278-09-18"
"130636","14","195544","195390","1232-05-09"
"130637","14","195545","195392","1197-04-04"
"130638","14","195546","195393","1232-10-09"
"130639","14","195547","195394","1234-09-06"
"130640","14","195548","195396","1246-12-10"
"130641","14","195549","195398","1278-12-15"
"130642","14","195550","195399","1279-05-14"
"130643","14","195551","195401","1231-03-19"
"130644","14","195552","195402","1268-02-24"
"130645","14","195553","195404","1251-05-31"
"130646","14","195554","195407","1250-01-16"
"130647","14","195555","195408","1268-11-09"
"130648","14","195556","195414","1209-10-11"
"130649","14","195557","195416","1221-10-22"
"130650","14","195558","195419","1278-10-10"
"130651","14","195559","195420","1270-08-27"
"130652","14","195560","195421","1293-11-21"
"130653","14","195561","195423","1239-05-18"
"130654","14","195562","195424","1243-10-29"
"130655","14","195563","195428","1203-08-16"
"130656","14","195564","195429","1230-10-05"
"130657","14","195565","195430","1243-12-28"
"130658","14","195569","195728","1269-05-26"
"130659","14","195571","195729","1320-08-15"
"130660","14","195572","195730","1241-09-29"
"130661","14","195574","195731","1259-06-02"
"130662","14","195577","195732","1297-08-18"
"130663","14","195579","195733","1289-07-08"
"130664","14","195582","195734","1271-07-04"
"130665","14","195583","195735","1274-07-24"
"130666","14","195584","195736","1274-11-03"
"130667","14","195590","195737","1281-10-12"
"130668","14","195591","195738","1340-02-20"
"130669","14","195592","195739","1303-08-22"
"130670","14","195593","195740","1304-09-25"
"130671","14","195594","195741","1316-01-27"
"130672","14","195595","195742","1294-06-05"
"130673","14","195596","195743","1302-10-25"
"130674","14","195598","195744","1249-06-22"
"130675","14","195599","195745","1279-04-28"
"130676","14","195603","195746","1275-09-17"
"130677","14","195604","195747","1258-04-10"
"130678","14","195605","195748","1249-11-09"
"130679","14","195607","195749","1314-02-28"
"130680","14","195609","195750","1235-03-17"
"130681","14","195610","195751","1317-02-22"
"130682","14","195612","195752","1300-12-21"
"130683","14","195616","195753","1308-03-13"
"130684","14","195617","195754","1253-04-22"
"130685","14","195618","195755","1281-04-10"
"130686","14","195619","195756","1295-07-25"
"130687","14","195620","195757","1296-01-28"
"130688","14","195623","195758","1281-01-17"
"130689","14","195624","195759","1253-03-28"
"130690","14","195626","195760","1262-07-08"
