"marriage_id","tree_id","husband_id","wife_id","start_date"
"135448","15","202539","202701","1176-02-27"
"135449","15","202541","202702","1130-01-22"
"135450","15","202544","202703","1082-09-08"
"135451","15","202545","202704","1129-11-06"
"135452","15","202546","202705","1115-01-20"
"135453","15","202551","202706","1139-06-27"
"135454","15","202552","202707","1117-05-12"
"135455","15","202554","202708","1120-01-12"
"135456","15","202556","202709","1110-12-05"
"135457","15","202560","202710","1144-04-28"
"135458","15","202561","202711","1144-01-15"
"135459","15","202562","202712","1157-07-19"
"135460","15","202563","202713","1174-07-07"
"135461","15","202564","202714","1162-07-15"
"135462","15","202565","202715","1088-02-28"
"135463","15","202567","202716","1128-10-11"
"135464","15","202569","202717","1119-05-18"
"135465","15","202570","202718","1113-05-07"
"135466","15","202573","202719","1126-06-18"
"135467","15","202574","202720","1100-05-12"
"135468","15","202575","202721","1121-06-06"
"135469","15","202578","202722","1101-10-31"
"135470","15","202579","202723","1156-08-12"
"135471","15","202581","202724","1161-11-22"
"135472","15","202584","202725","1128-01-24"
"135473","15","202585","202726","1111-12-03"
"135474","15","202586","202727","1140-05-23"
"135475","15","202587","202728","1142-08-10"
"135476","15","202599","202729","1152-05-18"
"135477","15","202600","202730","1116-09-29"
"135478","15","202602","202731","1091-07-25"
"135479","15","202605","202732","1120-09-18"
"135480","15","202606","202733","1123-05-08"
"135481","15","202607","202734","1116-06-26"
"135482","15","202608","202735","1157-02-04"
"135483","15","202609","202736","1132-01-02"
"135484","15","202610","202737","1137-03-24"
"135485","15","202612","202738","1118-06-02"
"135486","15","202613","202739","1110-11-26"
"135487","15","202615","202740","1101-12-22"
"135488","15","202617","202741","1110-11-15"
"135489","15","202621","202742","1156-01-01"
"135490","15","202625","202743","1112-10-02"
"135491","15","202626","202744","1101-08-31"
"135492","15","202627","202745","1092-02-22"
"135493","15","202628","202746","1113-10-30"
"135494","15","202630","202747","1102-04-27"
"135495","15","202632","202748","1090-11-27"
"135496","15","202633","202749","1093-12-20"
"135497","15","202637","202750","1141-04-21"
"135498","15","202644","202751","1159-05-31"
"135499","15","202647","202752","1130-12-13"
"135500","15","202649","202753","1114-08-13"
"135501","15","202652","202754","1119-10-22"
"135502","15","202654","202755","1101-01-21"
"135503","15","202655","202756","1087-11-07"
"135504","15","202656","202757","1109-12-21"
"135505","15","202657","202758","1151-12-06"
"135506","15","202659","202759","1116-08-24"
"135507","15","202660","202760","1118-01-03"
"135508","15","202662","202761","1164-07-22"
"135509","15","202668","202762","1159-02-05"
"135510","15","202669","202763","1125-12-12"
"135511","15","202670","202764","1142-07-18"
"135512","15","202672","202765","1130-11-15"
"135513","15","202673","202766","1137-03-29"
"135514","15","202674","202767","1128-01-25"
"135515","15","202677","202768","1139-01-27"
"135516","15","202678","202769","1124-12-04"
"135517","15","202681","202770","1179-04-01"
"135518","15","202682","202771","1135-06-15"
"135519","15","202684","202772","1126-04-10"
"135520","15","202686","202773","1112-04-16"
"135521","15","202687","202774","1117-06-28"
"135522","15","202775","202524","1130-03-30"
"135523","15","202776","202526","1137-02-16"
"135524","15","202777","202528","1131-08-29"
"135525","15","202778","202530","1118-02-14"
"135526","15","202779","202531","1162-11-02"
"135527","15","202780","202536","1135-04-15"
"135528","15","202781","202537","1098-02-20"
"135529","15","202782","202540","1124-04-24"
"135530","15","202783","202542","1098-09-25"
"135531","15","202784","202543","1105-05-16"
"135532","15","202785","202547","1126-08-25"
"135533","15","202786","202548","1105-05-01"
"135534","15","202787","202549","1162-09-05"
"135535","15","202788","202553","1105-01-18"
"135536","15","202789","202555","1087-03-28"
"135537","15","202790","202558","1123-08-19"
"135538","15","202791","202566","1116-08-02"
"135539","15","202792","202568","1087-03-10"
"135540","15","202793","202571","1127-01-08"
"135541","15","202794","202572","1126-12-03"
"135542","15","202795","202576","1137-01-27"
"135543","15","202796","202577","1136-04-14"
"135544","15","202797","202580","1157-04-03"
"135545","15","202798","202582","1139-11-19"
"135546","15","202799","202583","1117-02-22"
"135547","15","202800","202588","1112-04-27"
"135548","15","202801","202590","1138-02-06"
"135549","15","202802","202591","1130-08-11"
"135550","15","202803","202592","1121-09-09"
"135551","15","202804","202593","1117-11-14"
"135552","15","202805","202594","1139-10-13"
"135553","15","202806","202595","1131-06-03"
"135554","15","202807","202596","1125-03-15"
"135555","15","202808","202597","1108-04-14"
"135556","15","202809","202598","1105-04-23"
"135557","15","202810","202601","1158-06-27"
"135558","15","202811","202614","1097-01-25"
"135559","15","202812","202616","1094-05-05"
"135560","15","202813","202618","1088-08-23"
"135561","15","202814","202619","1076-05-11"
"135562","15","202815","202620","1112-11-26"
"135563","15","202816","202622","1150-05-02"
"135564","15","202817","202624","1101-06-09"
"135565","15","202818","202629","1068-07-30"
"135566","15","202819","202631","1133-10-22"
"135567","15","202820","202634","1088-02-13"
"135568","15","202821","202635","1124-03-13"
"135569","15","202822","202636","1135-02-05"
"135570","15","202823","202638","1097-05-25"
"135571","15","202824","202639","1111-06-12"
"135572","15","202825","202642","1147-02-10"
"135573","15","202826","202645","1115-05-09"
"135574","15","202827","202646","1124-10-07"
"135575","15","202828","202648","1128-11-28"
"135576","15","202829","202650","1129-09-11"
"135577","15","202830","202651","1133-04-08"
"135578","15","202831","202653","1088-11-10"
"135579","15","202832","202658","1149-01-15"
"135580","15","202833","202663","1137-12-25"
"135581","15","202834","202664","1166-04-28"
"135582","15","202835","202665","1172-08-27"
"135583","15","202836","202666","1100-01-09"
"135584","15","202837","202671","1149-11-27"
"135585","15","202838","202675","1156-03-29"
"135586","15","202839","202676","1112-09-26"
"135587","15","202840","202679","1120-08-17"
"135588","15","202841","202680","1148-04-27"
"135589","15","202842","202683","1138-02-09"
"135590","15","202843","202685","1117-07-03"
"135591","15","202844","202688","1112-06-06"
"135592","15","202845","202689","1131-01-23"
"135593","15","202846","202690","1141-09-15"
"135594","15","202847","202920","1145-01-15"
"135595","15","202848","202921","1159-03-27"
"135596","15","202849","202922","1177-10-02"
"135597","15","202850","202923","1196-03-06"
"135598","15","202852","202924","1188-01-15"
"135599","15","202856","202925","1161-01-11"
"135600","15","202857","202926","1133-07-15"
"135601","15","202864","202927","1148-08-13"
"135602","15","202868","202928","1177-09-18"
"135603","15","202869","202929","1122-04-07"
"135604","15","202870","202930","1149-07-22"
"135605","15","202871","202931","1182-06-13"
"135606","15","202872","202932","1176-11-21"
"135607","15","202874","202933","1126-12-07"
"135608","15","202877","202934","1200-11-28"
"135609","15","202878","202935","1157-06-06"
"135610","15","202880","202936","1162-04-06"
"135611","15","202881","202937","1193-05-06"
"135612","15","202882","202938","1150-06-26"
"135613","15","202883","202939","1150-07-01"
"135614","15","202884","202940","1155-01-25"
"135615","15","202885","202941","1151-03-01"
"135616","15","202886","202942","1149-09-12"
"135617","15","202889","202943","1174-02-26"
"135618","15","202890","202944","1119-10-08"
"135619","15","202892","202945","1150-11-29"
"135620","15","202893","202946","1152-11-20"
"135621","15","202894","202947","1143-06-19"
"135622","15","202897","202948","1153-05-16"
"135623","15","202899","202949","1184-06-17"
"135624","15","202901","202950","1154-10-22"
"135625","15","202904","202951","1143-03-13"
"135626","15","202905","202952","1159-10-21"
"135627","15","202906","202953","1164-09-05"
"135628","15","202907","202954","1190-01-28"
"135629","15","202909","202955","1183-01-11"
"135630","15","202917","202956","1136-04-04"
"135631","15","202919","202957","1168-07-10"
"135632","15","202958","202851","1168-01-30"
"135633","15","202959","202853","1173-04-18"
"135634","15","202960","202854","1196-08-16"
"135635","15","202961","202855","1217-04-13"
"135636","15","202962","202858","1158-06-25"
"135637","15","202963","202859","1124-09-18"
"135638","15","202964","202860","1132-12-19"
"135639","15","202965","202861","1141-02-17"
"135640","15","202966","202862","1158-11-17"
"135641","15","202967","202863","1125-10-15"
"135642","15","202968","202865","1180-09-28"
"135643","15","202969","202866","1148-12-13"
"135644","15","202970","202867","1184-07-07"
"135645","15","202971","202873","1164-05-04"
"135646","15","202972","202875","1136-03-05"
"135647","15","202973","202876","1132-03-16"
"135648","15","202974","202879","1180-07-17"
"135649","15","202975","202887","1150-09-18"
"135650","15","202976","202888","1164-08-28"
"135651","15","202977","202891","1159-08-05"
"135652","15","202978","202895","1155-03-04"
"135653","15","202979","202896","1121-02-21"
"135654","15","202980","202898","1138-02-06"
"135655","15","202981","202900","1140-05-02"
"135656","15","202982","202902","1180-02-15"
"135657","15","202983","202903","1195-11-15"
"135658","15","202984","202908","1154-10-07"
"135659","15","202985","202910","1147-12-09"
"135660","15","202986","202911","1157-02-17"
"135661","15","202987","202912","1144-04-19"
"135662","15","202988","202913","1149-04-19"
"135663","15","202989","202914","1178-07-13"
"135664","15","202990","202916","1189-06-01"
"135665","15","202991","202918","1195-03-13"
"135666","15","202992","203095","1204-04-12"
"135667","15","202996","203096","1247-01-02"
"135668","15","202997","203097","1206-04-25"
"135669","15","202999","203098","1221-03-14"
"135670","15","203000","203099","1189-04-21"
"135671","15","203001","203100","1168-07-12"
"135672","15","203002","203101","1203-01-24"
"135673","15","203004","203102","1213-06-07"
"135674","15","203010","203103","1176-01-04"
"135675","15","203011","203104","1155-11-28"
"135676","15","203012","203105","1184-10-07"
"135677","15","203014","203106","1174-07-26"
"135678","15","203016","203107","1203-10-11"
"135679","15","203017","203108","1166-10-15"
"135680","15","203023","203109","1194-09-29"
"135681","15","203024","203110","1244-01-02"
"135682","15","203025","203111","1228-11-08"
"135683","15","203027","203112","1203-02-04"
"135684","15","203028","203113","1186-06-18"
"135685","15","203032","203114","1158-01-09"
"135686","15","203034","203115","1202-05-26"
"135687","15","203035","203116","1179-03-14"
"135688","15","203036","203117","1140-06-19"
"135689","15","203037","203118","1189-02-16"
"135690","15","203040","203119","1200-08-08"
"135691","15","203041","203120","1196-04-21"
"135692","15","203042","203121","1188-01-30"
"135693","15","203043","203122","1205-10-13"
"135694","15","203045","203123","1174-08-02"
"135695","15","203047","203124","1161-08-24"
"135696","15","203050","203125","1176-07-10"
"135697","15","203052","203126","1171-01-17"
"135698","15","203053","203127","1148-09-14"
"135699","15","203055","203128","1195-10-27"
"135700","15","203056","203129","1191-01-27"
"135701","15","203057","203130","1167-12-23"
"135702","15","203059","203131","1139-09-15"
"135703","15","203060","203132","1192-10-12"
"135704","15","203064","203133","1181-02-07"
"135705","15","203068","203134","1198-11-11"
"135706","15","203069","203135","1214-05-28"
"135707","15","203070","203136","1180-08-04"
"135708","15","203072","203137","1203-10-03"
"135709","15","203074","203138","1188-07-04"
"135710","15","203076","203139","1213-01-30"
"135711","15","203077","203140","1216-08-12"
"135712","15","203078","203141","1214-03-31"
"135713","15","203079","203142","1231-09-20"
"135714","15","203081","203143","1201-12-20"
"135715","15","203082","203144","1188-10-12"
"135716","15","203083","203145","1183-09-16"
"135717","15","203086","203146","1192-04-22"
"135718","15","203088","203147","1175-11-19"
"135719","15","203090","203148","1154-07-13"
"135720","15","203092","203149","1217-03-20"
"135721","15","203094","203150","1183-02-01"
"135722","15","203151","202993","1197-06-14"
"135723","15","203152","202994","1225-09-07"
"135724","15","203153","202995","1198-04-13"
"135725","15","203154","202998","1224-11-08"
"135726","15","203155","203003","1169-11-16"
"135727","15","203156","203006","1196-09-08"
"135728","15","203157","203007","1195-11-29"
"135729","15","203158","203009","1177-01-06"
"135730","15","203159","203013","1170-11-30"
"135731","15","203160","203018","1174-03-24"
"135732","15","203161","203019","1206-11-18"
"135733","15","203162","203021","1211-09-12"
"135734","15","203163","203022","1208-09-23"
"135735","15","203164","203026","1224-03-12"
"135736","15","203165","203029","1235-09-09"
"135737","15","203166","203030","1184-11-05"
"135738","15","203167","203033","1169-08-24"
"135739","15","203168","203038","1195-03-27"
"135740","15","203169","203039","1172-05-08"
"135741","15","203170","203044","1192-04-02"
"135742","15","203171","203046","1164-04-22"
"135743","15","203172","203048","1189-10-30"
"135744","15","203173","203051","1188-06-29"
"135745","15","203174","203054","1188-06-30"
"135746","15","203175","203058","1171-06-01"
"135747","15","203176","203062","1147-11-10"
"135748","15","203177","203063","1138-01-08"
"135749","15","203178","203065","1167-10-23"
"135750","15","203179","203066","1213-09-15"
"135751","15","203180","203067","1171-04-04"
"135752","15","203181","203071","1171-11-19"
"135753","15","203182","203073","1236-07-28"
"135754","15","203183","203075","1185-07-19"
"135755","15","203184","203080","1196-08-19"
"135756","15","203185","203084","1175-02-02"
"135757","15","203186","203085","1207-06-02"
"135758","15","203187","203089","1165-03-05"
"135759","15","203188","203091","1209-03-15"
"135760","15","203189","203093","1186-04-28"
"135761","15","203190","203264","1237-03-15"
"135762","15","203191","203265","1242-02-05"
"135763","15","203192","203266","1245-10-13"
"135764","15","203193","203267","1221-08-25"
"135765","15","203194","203268","1222-03-17"
"135766","15","203195","203269","1226-02-05"
"135767","15","203196","203270","1219-09-13"
"135768","15","203198","203271","1202-05-16"
"135769","15","203201","203272","1263-06-15"
"135770","15","203203","203273","1251-04-03"
"135771","15","203204","203274","1240-10-19"
"135772","15","203206","203275","1205-09-02"
"135773","15","203207","203276","1266-03-19"
"135774","15","203208","203277","1290-06-19"
"135775","15","203210","203278","1199-06-26"
"135776","15","203211","203279","1211-01-31"
"135777","15","203212","203280","1189-02-18"
"135778","15","203217","203281","1200-10-11"
"135779","15","203218","203282","1210-09-29"
"135780","15","203219","203283","1226-07-29"
"135781","15","203220","203284","1210-05-15"
"135782","15","203222","203285","1231-10-14"
"135783","15","203223","203286","1210-10-16"
"135784","15","203225","203287","1213-12-08"
"135785","15","203226","203288","1215-05-15"
"135786","15","203227","203289","1148-07-18"
"135787","15","203230","203290","1278-08-15"
"135788","15","203231","203291","1230-10-25"
"135789","15","203233","203292","1208-12-18"
"135790","15","203234","203293","1224-05-11"
"135791","15","203235","203294","1240-10-02"
"135792","15","203237","203295","1270-12-13"
"135793","15","203239","203296","1235-03-05"
"135794","15","203240","203297","1265-01-29"
"135795","15","203241","203298","1267-10-17"
"135796","15","203242","203299","1209-09-16"
"135797","15","203247","203300","1234-06-28"
"135798","15","203250","203301","1270-02-15"
"135799","15","203251","203302","1173-09-01"
"135800","15","203256","203303","1220-11-06"
"135801","15","203257","203304","1234-04-19"
"135802","15","203260","203305","1207-07-09"
"135803","15","203261","203306","1202-06-27"
"135804","15","203307","203197","1214-09-27"
"135805","15","203308","203199","1219-01-04"
"135806","15","203309","203200","1269-04-29"
"135807","15","203310","203202","1250-06-20"
"135808","15","203311","203205","1231-02-27"
"135809","15","203312","203209","1234-01-16"
"135810","15","203313","203213","1252-02-05"
"135811","15","203314","203214","1225-08-02"
"135812","15","203315","203215","1266-09-21"
"135813","15","203316","203216","1184-07-07"
"135814","15","203317","203221","1174-07-16"
"135815","15","203318","203229","1209-08-07"
"135816","15","203319","203232","1230-01-10"
"135817","15","203320","203236","1255-05-08"
"135818","15","203321","203238","1217-01-02"
"135819","15","203322","203243","1223-01-18"
"135820","15","203323","203244","1257-03-28"
"135821","15","203324","203245","1233-04-21"
"135822","15","203325","203248","1190-01-16"
"135823","15","203326","203252","1196-01-01"
"135824","15","203327","203253","1181-08-20"
"135825","15","203328","203254","1211-02-17"
"135826","15","203329","203255","1227-12-01"
"135827","15","203330","203258","1212-01-10"
"135828","15","203331","203262","1212-02-06"
"135829","15","203332","203263","1225-02-10"
"135830","15","203333","203403","1283-04-25"
"135831","15","203334","203404","1285-12-06"
"135832","15","203335","203405","1272-11-21"
"135833","15","203336","203406","1239-07-07"
"135834","15","203339","203407","1229-08-02"
"135835","15","203341","203408","1274-09-20"
"135836","15","203342","203409","1272-12-22"
"135837","15","203344","203410","1322-08-26"
"135838","15","203347","203411","1253-05-26"
"135839","15","203348","203412","1264-02-25"
"135840","15","203349","203413","1243-11-19"
"135841","15","203353","203414","1231-08-31"
"135842","15","203354","203415","1230-08-03"
"135843","15","203357","203416","1264-03-08"
"135844","15","203358","203417","1240-05-10"
"135845","15","203359","203418","1236-07-08"
"135846","15","203361","203419","1233-11-16"
"135847","15","203363","203420","1273-06-01"
"135848","15","203364","203421","1262-02-04"
"135849","15","203365","203422","1242-03-14"
"135850","15","203366","203423","1231-10-11"
"135851","15","203367","203424","1250-10-30"
"135852","15","203368","203425","1256-04-13"
"135853","15","203375","203426","1217-11-16"
"135854","15","203376","203427","1290-02-05"
"135855","15","203378","203428","1269-08-17"
"135856","15","203383","203429","1239-06-26"
"135857","15","203385","203430","1290-10-24"
"135858","15","203386","203431","1293-08-24"
"135859","15","203387","203432","1291-10-21"
"135860","15","203389","203433","1255-11-19"
"135861","15","203393","203434","1240-11-13"
"135862","15","203396","203435","1266-10-16"
"135863","15","203399","203436","1251-11-08"
"135864","15","203400","203437","1229-07-30"
"135865","15","203401","203438","1248-10-01"
"135866","15","203439","203337","1290-04-03"
"135867","15","203440","203338","1237-12-24"
"135868","15","203441","203340","1291-05-19"
"135869","15","203442","203343","1253-10-22"
"135870","15","203443","203345","1251-02-15"
"135871","15","203444","203346","1288-01-18"
"135872","15","203445","203350","1259-04-16"
"135873","15","203446","203351","1304-03-10"
"135874","15","203447","203352","1285-03-07"
"135875","15","203448","203355","1261-05-25"
"135876","15","203449","203356","1226-09-23"
"135877","15","203450","203360","1201-01-31"
"135878","15","203451","203362","1256-07-01"
"135879","15","203452","203369","1210-02-25"
"135880","15","203453","203370","1251-10-28"
"135881","15","203454","203371","1275-07-11"
"135882","15","203455","203372","1242-02-05"
"135883","15","203456","203374","1213-11-20"
"135884","15","203457","203377","1249-12-05"
"135885","15","203458","203379","1229-12-23"
"135886","15","203459","203380","1238-09-16"
"135887","15","203460","203381","1239-06-10"
"135888","15","203461","203382","1261-07-10"
"135889","15","203462","203384","1299-08-30"
"135890","15","203463","203388","1247-01-24"
"135891","15","203464","203390","1320-10-10"
"135892","15","203465","203391","1273-04-16"
"135893","15","203466","203392","1264-04-13"
"135894","15","203467","203394","1273-05-03"
"135895","15","203468","203395","1262-04-20"
"135896","15","203469","203397","1260-11-24"
"135897","15","203470","203398","1281-06-21"
"135898","15","203471","203402","1265-01-18"
"135899","15","203472","203598","1298-11-08"
"135900","15","203475","203599","1302-05-05"
"135901","15","203477","203600","1330-09-02"
"135902","15","203481","203601","1339-04-02"
"135903","15","203482","203602","1340-07-08"
"135904","15","203483","203603","1308-12-26"
"135905","15","203485","203604","1297-05-15"
"135906","15","203486","203605","1261-05-28"
"135907","15","203487","203606","1329-06-10"
"135908","15","203490","203607","1295-09-01"
"135909","15","203493","203608","1338-03-14"
"135910","15","203495","203609","1292-04-16"
"135911","15","203496","203610","1320-01-03"
"135912","15","203497","203611","1287-04-16"
"135913","15","203499","203612","1274-05-15"
"135914","15","203500","203613","1253-06-30"
"135915","15","203503","203614","1270-08-14"
"135916","15","203504","203615","1281-07-08"
"135917","15","203506","203616","1244-11-03"
"135918","15","203507","203617","1234-07-05"
"135919","15","203510","203618","1254-01-05"
"135920","15","203512","203619","1292-02-29"
"135921","15","203520","203620","1275-11-27"
"135922","15","203523","203621","1311-03-19"
"135923","15","203524","203622","1256-04-20"
"135924","15","203525","203623","1270-04-18"
"135925","15","203528","203624","1248-11-12"
"135926","15","203529","203625","1328-10-12"
"135927","15","203530","203626","1290-10-07"
"135928","15","203532","203627","1294-02-18"
"135929","15","203534","203628","1318-12-17"
"135930","15","203536","203629","1277-12-09"
"135931","15","203537","203630","1262-01-14"
"135932","15","203538","203631","1282-02-12"
"135933","15","203539","203632","1289-12-24"
"135934","15","203540","203633","1229-04-09"
"135935","15","203541","203634","1235-05-26"
"135936","15","203542","203635","1286-10-26"
"135937","15","203543","203636","1246-01-16"
"135938","15","203545","203637","1240-12-09"
"135939","15","203546","203638","1255-08-23"
"135940","15","203547","203639","1232-10-29"
"135941","15","203550","203640","1264-02-29"
"135942","15","203554","203641","1269-11-07"
"135943","15","203555","203642","1253-04-20"
"135944","15","203558","203643","1325-12-05"
"135945","15","203562","203644","1286-03-03"
"135946","15","203563","203645","1292-10-26"
"135947","15","203564","203646","1353-01-06"
"135948","15","203567","203647","1346-08-27"
"135949","15","203571","203648","1334-06-11"
"135950","15","203574","203649","1300-03-02"
"135951","15","203579","203650","1256-12-23"
"135952","15","203581","203651","1284-07-07"
"135953","15","203583","203652","1345-07-27"
"135954","15","203585","203653","1283-07-11"
"135955","15","203586","203654","1278-10-16"
"135956","15","203588","203655","1281-08-18"
"135957","15","203589","203656","1286-07-16"
"135958","15","203591","203657","1281-05-07"
"135959","15","203592","203658","1269-03-29"
"135960","15","203596","203659","1253-06-24"
"135961","15","203597","203660","1283-08-14"
"135962","15","203661","203474","1308-01-20"
"135963","15","203662","203476","1325-04-10"
"135964","15","203663","203479","1279-10-28"
"135965","15","203664","203484","1305-04-12"
"135966","15","203665","203488","1289-09-23"
"135967","15","203666","203489","1313-04-28"
"135968","15","203667","203491","1302-01-29"
"135969","15","203668","203492","1281-02-08"
"135970","15","203669","203498","1287-08-28"
"135971","15","203670","203501","1286-10-13"
"135972","15","203671","203502","1296-04-10"
"135973","15","203672","203505","1266-10-24"
"135974","15","203673","203508","1267-11-25"
"135975","15","203674","203509","1286-06-22"
"135976","15","203675","203511","1261-12-22"
"135977","15","203676","203513","1304-07-25"
"135978","15","203677","203514","1272-06-18"
"135979","15","203678","203515","1287-03-24"
"135980","15","203679","203516","1296-08-24"
"135981","15","203680","203517","1285-05-06"
"135982","15","203681","203518","1268-07-19"
"135983","15","203682","203519","1280-03-25"
"135984","15","203683","203522","1290-07-19"
"135985","15","203684","203526","1266-12-02"
"135986","15","203685","203527","1307-04-07"
"135987","15","203686","203531","1297-11-27"
"135988","15","203687","203533","1283-03-22"
"135989","15","203688","203535","1276-05-02"
"135990","15","203689","203544","1275-11-17"
"135991","15","203690","203548","1260-11-27"
"135992","15","203691","203549","1303-10-26"
"135993","15","203692","203551","1312-09-28"
"135994","15","203693","203552","1272-10-10"
"135995","15","203694","203553","1243-11-16"
"135996","15","203695","203556","1281-09-30"
"135997","15","203696","203557","1313-02-11"
"135998","15","203697","203559","1320-03-26"
"135999","15","203698","203560","1302-06-17"
"136000","15","203699","203561","1278-12-21"
"136001","15","203700","203565","1348-06-18"
"136002","15","203701","203566","1320-04-25"
"136003","15","203702","203568","1314-04-25"
"136004","15","203703","203569","1327-12-05"
"136005","15","203704","203570","1372-02-04"
"136006","15","203705","203572","1310-01-16"
"136007","15","203706","203573","1320-12-14"
"136008","15","203707","203575","1330-11-26"
"136009","15","203708","203576","1344-01-30"
"136010","15","203709","203577","1319-02-23"
"136011","15","203710","203578","1319-04-25"
"136012","15","203711","203580","1259-10-06"
"136013","15","203712","203582","1317-08-31"
"136014","15","203713","203584","1315-08-28"
"136015","15","203714","203590","1286-05-04"
"136016","15","203715","203593","1294-03-27"
"136017","15","203716","203595","1256-11-24"
"136018","15","203718","203802","1368-01-05"
"136019","15","203719","203803","1343-12-08"
"136020","15","203720","203804","1316-01-10"
"136021","15","203721","203805","1335-12-17"
"136022","15","203725","203806","1354-04-28"
"136023","15","203726","203807","1349-02-18"
"136024","15","203729","203808","1381-01-26"
"136025","15","203730","203809","1337-11-15"
"136026","15","203731","203810","1324-05-16"
"136027","15","203733","203811","1276-06-12"
"136028","15","203734","203812","1299-08-27"
"136029","15","203735","203813","1341-08-04"
"136030","15","203736","203814","1310-02-10"
"136031","15","203738","203815","1282-03-06"
"136032","15","203744","203816","1313-11-20"
"136033","15","203747","203817","1314-09-04"
"136034","15","203748","203818","1309-01-22"
"136035","15","203751","203819","1275-10-09"
"136036","15","203752","203820","1273-06-04"
"136037","15","203756","203821","1274-11-02"
"136038","15","203758","203822","1281-05-26"
"136039","15","203761","203823","1286-09-19"
"136040","15","203768","203824","1322-12-24"
"136041","15","203771","203825","1339-05-25"
"136042","15","203775","203826","1310-09-06"
"136043","15","203776","203827","1353-02-10"
"136044","15","203778","203828","1335-04-24"
"136045","15","203780","203829","1364-10-24"
"136046","15","203781","203830","1328-04-23"
"136047","15","203783","203831","1321-03-25"
"136048","15","203786","203832","1356-02-14"
"136049","15","203789","203833","1311-11-15"
"136050","15","203790","203834","1331-05-23"
"136051","15","203792","203835","1325-06-25"
"136052","15","203795","203836","1302-12-10"
"136053","15","203799","203837","1282-06-28"
"136054","15","203800","203838","1320-10-16"
"136055","15","203839","203717","1374-03-14"
"136056","15","203840","203722","1359-03-24"
"136057","15","203841","203723","1353-08-05"
"136058","15","203842","203724","1390-08-12"
"136059","15","203843","203728","1364-09-10"
"136060","15","203844","203732","1319-02-25"
"136061","15","203845","203737","1290-06-24"
"136062","15","203846","203739","1292-11-24"
"136063","15","203847","203740","1366-08-16"
"136064","15","203848","203741","1327-07-17"
"136065","15","203849","203742","1337-02-17"
"136066","15","203850","203746","1296-08-06"
"136067","15","203851","203749","1289-09-15"
"136068","15","203852","203750","1298-05-23"
"136069","15","203853","203753","1268-11-15"
"136070","15","203854","203754","1318-08-07"
"136071","15","203855","203755","1305-01-04"
"136072","15","203856","203757","1281-04-24"
"136073","15","203857","203759","1354-08-26"
"136074","15","203858","203760","1311-12-19"
"136075","15","203859","203762","1323-01-27"
"136076","15","203860","203763","1307-07-29"
